ID,Pred
2021_1111_1397,0.16784310624589968
2021_1111_1400,0.12084218422427882
2021_1111_1403,0.11699524443584816
2021_1111_1411,0.8935981076584576
2021_1111_1417,0.15144568145924084
2021_1111_1422,0.26459419220264013
2021_1111_1425,0.12095691868954213
2021_1111_1429,0.14718866862224939
2021_1111_1433,0.14060279854607216
2021_1111_1437,0.11814540640838694
2021_1111_1438,0.11844743728370724
2021_1111_1439,0.18273450217341905
2021_1111_1452,0.19349207549785458
2021_1111_1455,0.054121873896043796
2021_1111_1457,0.36
2021_1111_1458,0.1681930439627201
2021_1116_1124,0.36
2021_1116_1140,0.7839791160610533
2021_1116_1155,0.6405718713231426
2021_1116_1156,0.687904338136274
2021_1116_1159,0.6653762766911427
2021_1116_1160,0.7260470699137291
2021_1116_1163,0.7042633529884518
2021_1116_1166,0.6911753984183763
2021_1116_1179,0.64
2021_1116_1180,0.95
2021_1116_1186,0.95
2021_1116_1196,0.7811526348761226
2021_1116_1199,0.6866412432072292
2021_1116_1207,0.837198635593556
2021_1116_1210,0.7374371578489369
2021_1116_1211,0.64
2021_1116_1213,0.95
2021_1116_1216,0.95
2021_1116_1222,0.64
2021_1116_1228,0.2938982952350241
2021_1116_1233,0.95
2021_1116_1234,0.64
2021_1116_1242,0.6514101384747757
2021_1116_1251,0.8213397230812668
2021_1116_1260,0.36
2021_1116_1261,0.7075614374098298
2021_1116_1268,0.8522610920980419
2021_1116_1276,0.28144185617709483
2021_1116_1277,0.6547244051214005
2021_1116_1281,0.6822977003926441
2021_1116_1287,0.36
2021_1116_1291,0.95
2021_1116_1313,0.95
2021_1116_1314,0.7415668041925427
2021_1116_1317,0.8402910141827442
2021_1116_1325,0.7234384973595777
2021_1116_1326,0.36
2021_1116_1328,0.8678721568352138
2021_1116_1329,0.7411180942404751
2021_1116_1331,0.95
2021_1116_1332,0.7250849093758195
2021_1116_1333,0.7893036296899527
2021_1116_1345,0.6788752618942916
2021_1116_1353,0.36
2021_1116_1361,0.8042341246942323
2021_1116_1364,0.95
2021_1116_1382,0.6678902421297009
2021_1116_1393,0.8288048268395128
2021_1116_1397,0.7074788718558419
2021_1116_1400,0.7334169044845016
2021_1116_1403,0.7526412876169926
2021_1116_1411,0.95
2021_1116_1417,0.8128427542801758
2021_1116_1422,0.912158271130272
2021_1116_1425,0.6568477523952729
2021_1116_1429,0.95
2021_1116_1433,0.7767050861796931
2021_1116_1437,0.7201437443713427
2021_1116_1438,0.64
2021_1116_1439,0.7439023098389821
2021_1116_1452,0.799630156437143
2021_1116_1455,0.8158687590625665
2021_1116_1457,0.664336342107316
2021_1116_1458,0.8309805284428955
2021_1124_1140,0.8940608809005788
2021_1124_1155,0.8445188752182103
2021_1124_1156,0.9018132788006209
2021_1124_1159,0.7926031006137387
2021_1124_1160,0.9018806314542157
2021_1124_1163,0.9248642391685411
2021_1124_1166,0.852522623894687
2021_1124_1179,0.7641275129327352
2021_1124_1180,0.95
2021_1124_1186,0.95
2021_1124_1196,0.95
2021_1124_1199,0.8328898870444741
2021_1124_1207,0.95
2021_1124_1210,0.95
2021_1124_1211,0.36
2021_1124_1213,0.95
2021_1124_1216,0.9393729703694423
2021_1124_1222,0.6960024752274776
2021_1124_1228,0.6872464004980224
2021_1124_1233,0.95
2021_1124_1234,0.8349835339075473
2021_1124_1242,0.8472906068118637
2021_1124_1251,0.95
2021_1124_1260,0.7345358681272224
2021_1124_1261,0.8619059445801619
2021_1124_1268,0.95
2021_1124_1276,0.6437217918732704
2021_1124_1277,0.862443234774535
2021_1124_1281,0.8595298367793843
2021_1124_1287,0.8639242585484882
2021_1124_1291,0.95
2021_1124_1313,0.95
2021_1124_1314,0.8392352815874917
2021_1124_1317,0.95
2021_1124_1325,0.95
2021_1124_1326,0.7472652805927857
2021_1124_1328,0.95
2021_1124_1329,0.9196251402495915
2021_1124_1331,0.95
2021_1124_1332,0.9407376045652193
2021_1124_1333,0.8555045394750355
2021_1124_1345,0.8265846216445413
2021_1124_1353,0.95
2021_1124_1361,0.9069540134708448
2021_1124_1364,0.95
2021_1124_1382,0.8950920465996777
2021_1124_1393,0.95
2021_1124_1397,0.8433699983486457
2021_1124_1400,0.8625389165459154
2021_1124_1403,0.9256330672003106
2021_1124_1411,0.95
2021_1124_1417,0.95
2021_1124_1422,0.95
2021_1124_1425,0.8238662442122009
2021_1124_1429,0.95
2021_1124_1433,0.95
2021_1124_1437,0.8397335333007864
2021_1124_1438,0.8220689766814843
2021_1124_1439,0.9155886074475442
2021_1124_1452,0.8591507850914923
2021_1124_1455,0.8578877412049339
2021_1124_1457,0.7794979382236462
2021_1124_1458,0.8929586297596115
2021_1140_1155,0.64
2021_1140_1156,0.36
2021_1140_1159,0.64
2021_1140_1160,0.7165099325726316
2021_1140_1163,0.8795152139959362
2021_1140_1166,0.7630845249823833
2021_1140_1179,0.64
2021_1140_1180,0.95
2021_1140_1186,0.8666702462698079
2021_1140_1196,0.8071441689551655
2021_1140_1199,0.6639302918530503
2021_1140_1207,0.7895969105469391
2021_1140_1210,0.7164928729854945
2021_1140_1211,0.29469966371036427
2021_1140_1213,0.95
2021_1140_1216,0.9141974085776438
2021_1140_1222,0.36
2021_1140_1228,0.29866051903565866
2021_1140_1233,0.95
2021_1140_1234,0.36
2021_1140_1242,0.6437472265885953
2021_1140_1251,0.7983003453794691
2021_1140_1260,0.36
2021_1140_1261,0.7220492765320854
2021_1140_1268,0.8128298447249078
2021_1140_1276,0.3284202325703858
2021_1140_1277,0.7259147751147328
2021_1140_1281,0.64
2021_1140_1287,0.27589248504257025
2021_1140_1291,0.95
2021_1140_1313,0.95
2021_1140_1314,0.7194772899881422
2021_1140_1317,0.9099913625749801
2021_1140_1325,0.8353721209867804
2021_1140_1326,0.860389766287841
2021_1140_1328,0.7983039377704954
2021_1140_1329,0.7283602268545464
2021_1140_1331,0.8212272014410739
2021_1140_1332,0.36
2021_1140_1333,0.7457891196003537
2021_1140_1345,0.6758513410077879
2021_1140_1353,0.666279894878269
2021_1140_1361,0.6781219892422826
2021_1140_1364,0.915588554115096
2021_1140_1382,0.7085528740574508
2021_1140_1393,0.8592782152796458
2021_1140_1397,0.6942596363992827
2021_1140_1400,0.6881360456005219
2021_1140_1403,0.887536302880003
2021_1140_1411,0.867439941908384
2021_1140_1417,0.7437935122757121
2021_1140_1422,0.95
2021_1140_1425,0.6528165858648263
2021_1140_1429,0.781323892954645
2021_1140_1433,0.7626467669024218
2021_1140_1437,0.64
2021_1140_1438,0.64
2021_1140_1439,0.6674786232913761
2021_1140_1452,0.6975310296493235
2021_1140_1455,0.7079186080281448
2021_1140_1457,0.7942442498950583
2021_1140_1458,0.9169896837315502
2021_1155_1156,0.36
2021_1155_1159,0.9487254024452255
2021_1155_1160,0.64
2021_1155_1163,0.36
2021_1155_1166,0.36
2021_1155_1179,0.6997329978022873
2021_1155_1180,0.95
2021_1155_1186,0.95
2021_1155_1196,0.6761921909515048
2021_1155_1199,0.64
2021_1155_1207,0.7017907392513633
2021_1155_1210,0.6515256220798367
2021_1155_1211,0.18785278748714665
2021_1155_1213,0.95
2021_1155_1216,0.95
2021_1155_1222,0.29874432835005527
2021_1155_1228,0.2731769474906126
2021_1155_1233,0.95
2021_1155_1234,0.3334517576849285
2021_1155_1242,0.36
2021_1155_1251,0.95
2021_1155_1260,0.36
2021_1155_1261,0.64
2021_1155_1268,0.64
2021_1155_1276,0.29959350073292657
2021_1155_1277,0.7148761671201163
2021_1155_1281,0.6880121296683952
2021_1155_1287,0.36
2021_1155_1291,0.95
2021_1155_1313,0.95
2021_1155_1314,0.7339437197785118
2021_1155_1317,0.7700719051166941
2021_1155_1325,0.8068187188163799
2021_1155_1326,0.36
2021_1155_1328,0.7613044408247539
2021_1155_1329,0.36
2021_1155_1331,0.95
2021_1155_1332,0.6522752174736847
2021_1155_1333,0.7233845596088417
2021_1155_1345,0.36
2021_1155_1353,0.64
2021_1155_1361,0.8059030602130122
2021_1155_1364,0.95
2021_1155_1382,0.36
2021_1155_1393,0.8003776374588231
2021_1155_1397,0.64
2021_1155_1400,0.6647469430277578
2021_1155_1403,0.677653768549374
2021_1155_1411,0.95
2021_1155_1417,0.6938909026704804
2021_1155_1422,0.95
2021_1155_1425,0.36
2021_1155_1429,0.9445129414167301
2021_1155_1433,0.64
2021_1155_1437,0.36
2021_1155_1438,0.36
2021_1155_1439,0.6605610377195054
2021_1155_1452,0.6448408900212914
2021_1155_1455,0.7616896848762912
2021_1155_1457,0.95
2021_1155_1458,0.64
2021_1156_1159,0.36
2021_1156_1160,0.12280029324191499
2021_1156_1163,0.12280029324191499
2021_1156_1166,0.12280029324191499
2021_1156_1179,0.19454726670735017
2021_1156_1180,0.7804807871656696
2021_1156_1186,0.6717745625276662
2021_1156_1196,0.1363099609746752
2021_1156_1199,0.1198304339583457
2021_1156_1207,0.14740475033684647
2021_1156_1210,0.13250380645015064
2021_1156_1211,0.11001088287833018
2021_1156_1213,0.64
2021_1156_1216,0.8230236901053039
2021_1156_1222,0.11336403632258923
2021_1156_1228,0.1429280587557973
2021_1156_1233,0.7559771203610196
2021_1156_1234,0.11061091968397797
2021_1156_1242,0.11976607706877761
2021_1156_1251,0.36
2021_1156_1260,0.1923638022337137
2021_1156_1261,0.12577855750606465
2021_1156_1268,0.13792148583732317
2021_1156_1276,0.1429280587557973
2021_1156_1277,0.95
2021_1156_1281,0.13208106752943333
2021_1156_1287,0.36
2021_1156_1291,0.9312328148793815
2021_1156_1313,0.9301183073045295
2021_1156_1314,0.12280029324191499
2021_1156_1317,0.64
2021_1156_1325,0.18987060553848134
2021_1156_1326,0.64
2021_1156_1328,0.139922506369436
2021_1156_1329,0.12899295459194515
2021_1156_1331,0.7297504974177348
2021_1156_1332,0.13445764410327485
2021_1156_1333,0.15302329388543795
2021_1156_1345,0.7686374889794936
2021_1156_1353,0.13815658852535756
2021_1156_1361,0.1363795404369309
2021_1156_1364,0.36
2021_1156_1382,0.12387431595839613
2021_1156_1393,0.139922506369436
2021_1156_1397,0.12280029324191499
2021_1156_1400,0.12426224137369168
2021_1156_1403,0.12280029324191499
2021_1156_1411,0.9319057432672686
2021_1156_1417,0.13139438187186353
2021_1156_1422,0.36
2021_1156_1425,0.12110606851274319
2021_1156_1429,0.16350850117630816
2021_1156_1433,0.13777642226261536
2021_1156_1437,0.11930740620527058
2021_1156_1438,0.11719660914696417
2021_1156_1439,0.13037145215224744
2021_1156_1452,0.12426224137369168
2021_1156_1455,0.13755952631576926
2021_1156_1457,0.36
2021_1156_1458,0.11930740620527058
2021_1159_1160,0.3171337317587653
2021_1159_1163,0.2634697985100252
2021_1159_1166,0.22638794440599005
2021_1159_1179,0.36
2021_1159_1180,0.8842680707642776
2021_1159_1186,0.8603387547694737
2021_1159_1196,0.32371562689407957
2021_1159_1199,0.3333149420280942
2021_1159_1207,0.64
2021_1159_1210,0.36
2021_1159_1211,0.12062400564945673
2021_1159_1213,0.8632552768197211
2021_1159_1216,0.893146913162688
2021_1159_1222,0.16763731066611764
2021_1159_1228,0.3313532317246457
2021_1159_1233,0.95
2021_1159_1234,0.33836342431251853
2021_1159_1242,0.7108546433574162
2021_1159_1251,0.7973289631983536
2021_1159_1260,0.36
2021_1159_1261,0.3074647572430956
2021_1159_1268,0.7976393931514042
2021_1159_1276,0.32956920345467444
2021_1159_1277,0.64
2021_1159_1281,0.6898292866269797
2021_1159_1287,0.64
2021_1159_1291,0.9481753536242304
2021_1159_1313,0.95
2021_1159_1314,0.7886484942772952
2021_1159_1317,0.8861899444683297
2021_1159_1325,0.7215969571958119
2021_1159_1326,0.6882424197434601
2021_1159_1328,0.3520538266838936
2021_1159_1329,0.2525051491801792
2021_1159_1331,0.826398606428892
2021_1159_1332,0.24606446862221973
2021_1159_1333,0.64
2021_1159_1345,0.7270792792592573
2021_1159_1353,0.35563455070335537
2021_1159_1361,0.2427540410983514
2021_1159_1364,0.64
2021_1159_1382,0.8025164759753108
2021_1159_1393,0.3558383676902992
2021_1159_1397,0.7886484942772952
2021_1159_1400,0.24293566692794163
2021_1159_1403,0.32505570563675623
2021_1159_1411,0.9215832867231736
2021_1159_1417,0.36
2021_1159_1422,0.7686380880367235
2021_1159_1425,0.26704670350685045
2021_1159_1429,0.29154697133856294
2021_1159_1433,0.3200308411635371
2021_1159_1437,0.3332107184241098
2021_1159_1438,0.6952786504426083
2021_1159_1439,0.64
2021_1159_1452,0.8348385317371145
2021_1159_1455,0.22299239481334734
2021_1159_1457,0.7217250462004067
2021_1159_1458,0.7035286366443184
2021_1160_1163,0.7443751631309061
2021_1160_1166,0.36
2021_1160_1179,0.36
2021_1160_1180,0.9305730572196865
2021_1160_1186,0.8579467237652606
2021_1160_1196,0.64
2021_1160_1199,0.36
2021_1160_1207,0.6702110114175234
2021_1160_1210,0.64
2021_1160_1211,0.10389942391272626
2021_1160_1213,0.897724832126305
2021_1160_1216,0.9141974085776438
2021_1160_1222,0.23822097426700384
2021_1160_1228,0.14327080862657304
2021_1160_1233,0.8209913856125651
2021_1160_1234,0.3366147362571404
2021_1160_1242,0.36
2021_1160_1251,0.64
2021_1160_1260,0.36
2021_1160_1261,0.64
2021_1160_1268,0.6947722240426878
2021_1160_1276,0.12471351363288845
2021_1160_1277,0.36
2021_1160_1281,0.64
2021_1160_1287,0.36
2021_1160_1291,0.7446097580880252
2021_1160_1313,0.8761960667518303
2021_1160_1314,0.36
2021_1160_1317,0.8560408859581528
2021_1160_1325,0.6984369115899112
2021_1160_1326,0.34186203665060627
2021_1160_1328,0.7838305443202528
2021_1160_1329,0.64
2021_1160_1331,0.7401267957462787
2021_1160_1332,0.36
2021_1160_1333,0.7132395340156277
2021_1160_1345,0.36
2021_1160_1353,0.64
2021_1160_1361,0.36
2021_1160_1364,0.9252852789376731
2021_1160_1382,0.64
2021_1160_1393,0.64
2021_1160_1397,0.36
2021_1160_1400,0.36
2021_1160_1403,0.711885591830037
2021_1160_1411,0.7752160983727742
2021_1160_1417,0.64
2021_1160_1422,0.6835591033860268
2021_1160_1425,0.64
2021_1160_1429,0.36
2021_1160_1433,0.64
2021_1160_1437,0.36
2021_1160_1438,0.36
2021_1160_1439,0.6872066038203445
2021_1160_1452,0.648567306916147
2021_1160_1455,0.64
2021_1160_1457,0.64
2021_1160_1458,0.7820070825318887
2021_1163_1166,0.36
2021_1163_1179,0.35312193416358534
2021_1163_1180,0.8783558211314922
2021_1163_1186,0.36
2021_1163_1196,0.64
2021_1163_1199,0.36
2021_1163_1207,0.64
2021_1163_1210,0.64
2021_1163_1211,0.14177228736804529
2021_1163_1213,0.95
2021_1163_1216,0.8962952065188907
2021_1163_1222,0.36
2021_1163_1228,0.11956446073552483
2021_1163_1233,0.7903390184215094
2021_1163_1234,0.2570259452747823
2021_1163_1242,0.36
2021_1163_1251,0.3019367757771325
2021_1163_1260,0.23525144433489942
2021_1163_1261,0.36
2021_1163_1268,0.36
2021_1163_1276,0.14317282398958742
2021_1163_1277,0.64
2021_1163_1281,0.36
2021_1163_1287,0.2840165367246211
2021_1163_1291,0.64
2021_1163_1313,0.8516517217236056
2021_1163_1314,0.36
2021_1163_1317,0.64
2021_1163_1325,0.36
2021_1163_1326,0.3518313301856212
2021_1163_1328,0.6436786210488488
2021_1163_1329,0.36
2021_1163_1331,0.64
2021_1163_1332,0.36
2021_1163_1333,0.64
2021_1163_1345,0.322569531981976
2021_1163_1353,0.36
2021_1163_1361,0.64
2021_1163_1364,0.902060182713853
2021_1163_1382,0.36
2021_1163_1393,0.64
2021_1163_1397,0.36
2021_1163_1400,0.36
2021_1163_1403,0.6438655290611884
2021_1163_1411,0.95
2021_1163_1417,0.64
2021_1163_1422,0.7126213729649817
2021_1163_1425,0.36
2021_1163_1429,0.8178697481743831
2021_1163_1433,0.64
2021_1163_1437,0.36
2021_1163_1438,0.2913324735333244
2021_1163_1439,0.36
2021_1163_1452,0.64
2021_1163_1455,0.64
2021_1163_1457,0.36
2021_1163_1458,0.64
2021_1166_1179,0.36
2021_1166_1180,0.95
2021_1166_1186,0.95
2021_1166_1196,0.64
2021_1166_1199,0.6833417974702909
2021_1166_1207,0.6958350704487988
2021_1166_1210,0.7049978671063822
2021_1166_1211,0.23272391068586307
2021_1166_1213,0.95
2021_1166_1216,0.95
2021_1166_1222,0.36
2021_1166_1228,0.14971480557128417
2021_1166_1233,0.95
2021_1166_1234,0.36
2021_1166_1242,0.36
2021_1166_1251,0.681744045805566
2021_1166_1260,0.36
2021_1166_1261,0.64
2021_1166_1268,0.790484323227286
2021_1166_1276,0.16039153939850853
2021_1166_1277,0.6584677417118592
2021_1166_1281,0.64
2021_1166_1287,0.26266147868314565
2021_1166_1291,0.95
2021_1166_1313,0.95
2021_1166_1314,0.7076253727929379
2021_1166_1317,0.36
2021_1166_1325,0.64
2021_1166_1326,0.36
2021_1166_1328,0.7396522802974012
2021_1166_1329,0.64
2021_1166_1331,0.95
2021_1166_1332,0.7133767887982044
2021_1166_1333,0.7066969519923032
2021_1166_1345,0.36
2021_1166_1353,0.36
2021_1166_1361,0.7463696405838018
2021_1166_1364,0.947440152509849
2021_1166_1382,0.64
2021_1166_1393,0.7051589961442829
2021_1166_1397,0.6497065167932812
2021_1166_1400,0.64
2021_1166_1403,0.7728911717678715
2021_1166_1411,0.95
2021_1166_1417,0.6881613896028749
2021_1166_1422,0.698242814887434
2021_1166_1425,0.6838782604530572
2021_1166_1429,0.9372636875967253
2021_1166_1433,0.653790745806428
2021_1166_1437,0.64
2021_1166_1438,0.36
2021_1166_1439,0.6473688769718684
2021_1166_1452,0.7371691024355213
2021_1166_1455,0.7698679792324814
2021_1166_1457,0.36
2021_1166_1458,0.6857498435270589
2021_1179_1180,0.95
2021_1179_1186,0.95
2021_1179_1196,0.36
2021_1179_1199,0.2966650656841865
2021_1179_1207,0.7519840355273192
2021_1179_1210,0.36
2021_1179_1211,0.16059400655056333
2021_1179_1213,0.95
2021_1179_1216,0.95
2021_1179_1222,0.3563827062245859
2021_1179_1228,0.7756578566971011
2021_1179_1233,0.95
2021_1179_1234,0.8506064040773234
2021_1179_1242,0.26463322147159674
2021_1179_1251,0.95
2021_1179_1260,0.36
2021_1179_1261,0.26262894573604345
2021_1179_1268,0.36
2021_1179_1276,0.669062195311615
2021_1179_1277,0.6903014466428583
2021_1179_1281,0.6960415942207443
2021_1179_1287,0.64
2021_1179_1291,0.95
2021_1179_1313,0.95
2021_1179_1314,0.7834988526506893
2021_1179_1317,0.892063460419258
2021_1179_1325,0.8060744356348746
2021_1179_1326,0.8348385317371145
2021_1179_1328,0.7859220121828748
2021_1179_1329,0.36
2021_1179_1331,0.95
2021_1179_1332,0.36
2021_1179_1333,0.36
2021_1179_1345,0.8117419419194066
2021_1179_1353,0.36
2021_1179_1361,0.36
2021_1179_1364,0.7971558453999014
2021_1179_1382,0.36
2021_1179_1393,0.7973591470765792
2021_1179_1397,0.6876812469481772
2021_1179_1400,0.3065164131775819
2021_1179_1403,0.2859511629694688
2021_1179_1411,0.95
2021_1179_1417,0.683236702570951
2021_1179_1422,0.8898233366384317
2021_1179_1425,0.36
2021_1179_1429,0.7322534077879861
2021_1179_1433,0.6732827388044376
2021_1179_1437,0.29886998858766645
2021_1179_1438,0.230581261984247
2021_1179_1439,0.7027580759459202
2021_1179_1452,0.7748546050247312
2021_1179_1455,0.36
2021_1179_1457,0.95
2021_1179_1458,0.8435292999130496
2021_1180_1186,0.64
2021_1180_1196,0.05
2021_1180_1199,0.05
2021_1180_1207,0.36
2021_1180_1210,0.05
2021_1180_1211,0.05
2021_1180_1213,0.36
2021_1180_1216,0.36
2021_1180_1222,0.05
2021_1180_1228,0.05
2021_1180_1233,0.64
2021_1180_1234,0.05
2021_1180_1242,0.12721770574719277
2021_1180_1251,0.21651393752353187
2021_1180_1260,0.05
2021_1180_1261,0.05
2021_1180_1268,0.2900883410204127
2021_1180_1276,0.05
2021_1180_1277,0.2338209584276342
2021_1180_1281,0.19622219089123183
2021_1180_1287,0.2221006323768653
2021_1180_1291,0.7644558363653227
2021_1180_1313,0.7727545911068079
2021_1180_1314,0.2718683393555904
2021_1180_1317,0.14756811686592672
2021_1180_1325,0.11391138281166266
2021_1180_1326,0.11850330316448052
2021_1180_1328,0.056469185869798995
2021_1180_1329,0.05
2021_1180_1331,0.36
2021_1180_1332,0.05
2021_1180_1333,0.05178865258541274
2021_1180_1345,0.13330364875204806
2021_1180_1353,0.05
2021_1180_1361,0.05
2021_1180_1364,0.1667424898568405
2021_1180_1382,0.10846403077936095
2021_1180_1393,0.05
2021_1180_1397,0.1504242822683699
2021_1180_1400,0.05
2021_1180_1403,0.12158914198202841
2021_1180_1411,0.8587172637983449
2021_1180_1417,0.05587688800690465
2021_1180_1422,0.22168257041263326
2021_1180_1425,0.05
2021_1180_1429,0.10593651083549109
2021_1180_1433,0.16870963308754702
2021_1180_1437,0.1561469821833346
2021_1180_1438,0.13850691316468527
2021_1180_1439,0.148337355193257
2021_1180_1452,0.20470716783423648
2021_1180_1455,0.05
2021_1180_1457,0.14147052508346794
2021_1180_1458,0.36
2021_1186_1196,0.05
2021_1186_1199,0.05
2021_1186_1207,0.64
2021_1186_1210,0.05
2021_1186_1211,0.05
2021_1186_1213,0.3448220359983848
2021_1186_1216,0.36
2021_1186_1222,0.05
2021_1186_1228,0.19535464428856558
2021_1186_1233,0.64
2021_1186_1234,0.2827977500299807
2021_1186_1242,0.24705340311031307
2021_1186_1251,0.33375846427560396
2021_1186_1260,0.07467508802586913
2021_1186_1261,0.343719339614855
2021_1186_1268,0.36
2021_1186_1276,0.14904889451329228
2021_1186_1277,0.64
2021_1186_1281,0.36
2021_1186_1287,0.36
2021_1186_1291,0.7905286795573709
2021_1186_1313,0.64
2021_1186_1314,0.36
2021_1186_1317,0.3586317756759247
2021_1186_1325,0.25590677617457036
2021_1186_1326,0.16385234001594456
2021_1186_1328,0.057124404150324916
2021_1186_1329,0.05
